"term_id"	"parent_id"
"EFO_0002508"	"DOID_0050890|MONDO_0021095"
"EFO_0002509"	"EFO_0001058|Orphanet_206966"
"EFO_0002510"	"EFO_0002424|EFO_0003893"
"EFO_0002511"	"MONDO_0000646|MONDO_0002229|MONDO_0002369|MONDO_0036976"
"EFO_0002517"	"EFO_1000044"
"EFO_0002608"	"EFO_0007948|MONDO_0021674|HP_0000726|EFO_1001457"
"EFO_0002609"	"EFO_0005856|EFO_0005140|EFO_0009714"
"EFO_0002610"	"EFO_0003890"
"EFO_0002612"	"EFO_0007309"
"EFO_0002613"	"EFO_0000558"
"EFO_0002615"	"EFO_0003763|EFO_0003781"
"EFO_0002616"	"EFO_0000200|MONDO_0002273"
"EFO_0002617"	"EFO_0009709|EFO_0000756"
"EFO_0002618"	"MONDO_0002116|EFO_1000218"
"EFO_0002621"	"MONDO_0024474|MONDO_0021259"
"EFO_0002622"	"EFO_0007464|MONDO_0043424"
"EFO_0002623"	"EFO_0000771|MONDO_0043424|EFO_0008588"
"EFO_0002625"	"EFO_0009555"
"EFO_0002626"	"MONDO_0021350|MONDO_0003393|MONDO_0002334|EFO_0003769"
"EFO_0002627"	"MONDO_0015876|MONDO_0002195"
"EFO_0002628"	"MONDO_0016338|EFO_0009682|EFO_0009683"
"EFO_0002629"	"MONDO_0021674|EFO_0000407"
"EFO_0002630"	"MONDO_0000591"
"EFO_0002686"	"EFO_0003785"
"EFO_0002687"	"EFO_0000546"
"EFO_0002689"	"EFO_0005809|MONDO_0002254|EFO_0005140"
"EFO_0002690"	"Orphanet_183589|MONDO_0019724|EFO_0005140|MONDO_0004670|MONDO_0015939|Orphanet_271870|MONDO_0023603"
"EFO_0002890"	"EFO_0000313|MONDO_0002367"
"EFO_0002892"	"EFO_0000313|MONDO_0002108"
"EFO_0002893"	"MONDO_0002872|EFO_0003859"
"EFO_0002894"	"EFO_1001937|EFO_0000389"
"EFO_0002913"	"MONDO_0018898|EFO_0005952"
"EFO_0002914"	"EFO_0000691|EFO_0007532"
"EFO_0002916"	"EFO_0009544|EFO_0000313"
"EFO_0002917"	"MONDO_0024885|EFO_0006460|EFO_0003825"
"EFO_0002918"	"EFO_1001968|MONDO_0002847|MONDO_0016123"
"EFO_0002919"	"EFO_0003859|MONDO_0002715|EFO_0000313"
"EFO_0002920"	"EFO_1001968|MONDO_0001528"
"EFO_0002921"	"MONDO_0001528|EFO_0000313"
"EFO_0002938"	"EFO_0007321|MONDO_0002038|MONDO_0021345"
"EFO_0002939"	"MONDO_0016708|EFO_0000326|MONDO_0002913"
"EFO_0002945"	"EFO_0000318|EFO_0000508"
"EFO_0002970"	"EFO_0009676|EFO_0000408"
"EFO_0003014"	"EFO_0003869"
"EFO_0003016"	"EFO_0000681"
"EFO_0003017"	"MONDO_0020654|EFO_0005582"
"EFO_0003025"	"MONDO_0011118|MONDO_0015667"
"EFO_0003026"	"MONDO_0011118|MONDO_0015667"
"EFO_0003027"	"EFO_0000222|MONDO_0011118|MONDO_0019460|Orphanet_319465"
"EFO_0003028"	"EFO_0000222|MONDO_0011118|MONDO_0019460|Orphanet_319465"
"EFO_0003029"	"EFO_0000222|MONDO_0011118|MONDO_0019460|Orphanet_319465"
"EFO_0003030"	"EFO_0000771"
"EFO_0003032"	"MONDO_0000430"
"EFO_0003033"	"EFO_0000771"
"EFO_0003035"	"EFO_1000774|MONDO_0024295"
"EFO_0003047"	"EFO_0004196|EFO_0007274"
"EFO_0003050"	"EFO_0003060|MONDO_0005232"
"EFO_0003060"	"EFO_0001071"
"EFO_0003063"	"MONDO_0019724|EFO_0000783|MONDO_0020122"
"EFO_0003073"	"EFO_0001378"
"EFO_0003075"	"MONDO_0024297|EFO_0000589"
"EFO_0003083"	"EFO_0000569"
"EFO_0003084"	"MONDO_0020561"
"EFO_0003085"	"EFO_0000569"
