term_id	parent_id
D002836	D006474|D025861|D040181|D020147
D019142	D006482|D018702
D006468	D006491|D010995
D006521	D006505
D019694	D006521|D006509
D019698	D006521|D006526
D006506	D006525|D004769
D003699	D006525|D012327
D016751	D006525|D012327
D006526	D006525|D018178
D046449	D006547
D004677	D006547|D009436
D000069290	D006547|D011183
D007405	D006547|D013122
D006558	D006561|D005832|D015229|D005831
D006560	D006561|D008047
D006563	D006562|D015828
D003586	D006566
D019349	D006566
D000073618	D006566
D018251	D006607
D005265	D006620
D008065	D006685|D012873
D001833	D006706|D000222|D001831
D000724	D006725
D009332	D006725
D015490	D006800
D015491	D006800
D006850	D006849
D051556	D006932|D007232
D003414	D006933
D005878	D006933
D007566	D006933|D007567
D013547	D006945|D001342
D006937	D006949
D015228	D006949
D006951	D006949
D006962	D006961
D002032	D006963
D006966	D006964
D047748	D006964
D000172	D006964|D001849
D007105	D006967
D006969	D006967
D006968	D006967
D018876	D006967|D007280
D014924	D006967|D012213
D004342	D006967|D064420
D000707	D006969
D005512	D006969
D057765	D006969|D004802|D004941
D009290	D006970
D017593	D006970
D006974	D006973
D006977	D006973|D007674
D046110	D006973|D011248
D058437	D006973|D012164
D000081029	D006976
D010547	D006976|D007232
D013971	D006980
D018382	D006981
D000012	D006995
D044903	D007003|D010182|D006946|D007232
D005058	D007006
D007713	D007006|D058533
D006995	D007009
D052456	D007009
D004393	D007018|D004392|D001849
D034141	D007019
D007849	D007027|D000015
D000505	D007039|D020763
D016111	D007057|D008064|D012873
D053560	D007057|D012873
D016113	D007057|D012873
D019449	D007079
D001183	D007105
D017074	D007153
D004406	D007153|D001796
D000361	D007153|D001796|D008232
D006800	D007153|D012192
D001327	D007154
D006086	D007154
D006967	D007154
D007153	D007154
D007160	D007154
D015432	D007154|D005921
D004899	D007154|D006402|D005315|D007232
D011696	D007154|D011693|D057049
D018783	D007172
D007231	D007223
D007230	D007231
D000652	D007232
D001238	D007232
D007235	D007232
D012178	D007235|D012164
D054060	D007238|D011655
D009203	D007238|D017202
D020520	D007238|D020521|D002545
D010272	D007239
D014777	D007239
D034161	D007239
D059413	D007239
D000079426	D007239
D001423	D007239
D001170	D007239|D001168
D001850	D007239|D001847
D053821	D007239|D002318
D002494	D007239|D002493
D015817	D007239|D005128
D012749	D007239|D005832|D005831
D003428	D007239|D007049
D013492	D007239|D007249
D016459	D007239|D011183
D011251	D007239|D011248
D012141	D007239|D012140
D012874	D007239|D012871
D014552	D007239|D014570
D018805	D007239|D018746
D003141	D007239|D020969
D007247	D007246
D007248	D007246
D053713	D007248
D054331	D007248
D012700	D007249
D018746	D007249|D012769
D034062	D007319|D017096
D002429	D007410
D003108	D007410
D004378	D007410
D007415	D007410
D007416	D007410
D011006	D007410
D011504	D007410
D012002	D007410
D044483	D007410
D007077	D007410
D007579	D007410
D007414	D007410|D005770
D019053	D007410|D015658
D004404	D007411|D000562|D004403
D005873	D007411|D011528
D004379	D007414|D004378
D007078	D007414|D007077
D007161	D007414|D008223|D006362|D008232
D007443	D007415
D045823	D007415
D004380	D007415|D004378
D045822	D007415|D014102
D003111	D007417
D003112	D007418|D003109
D007421	D007422
D017889	D007499
D057129	D007499|D003316
D041781	D007565
D008844	D007569
D063173	D007569|D008336
D009807	D007570
D008439	D007571
D008336	D007571
D010483	D007571|D010510
D007573	D007571|D012888
D007580	D007579|D007414
D001168	D007592
D001177	D007592
D002062	D007592
D013585	D007592
D015838	D007592
D046788	D007592
D000070657	D007592
D000844	D007592
D003320	D007634|D015817
D007638	D007637|D015352
D002781	D007642
D017492	D007642
D056266	D007642|D004890|D012873
D055623	D007642|D011230
D007644	D007642|D012873
D007645	D007642|D012873
D017499	D007642|D012873
D010214	D007645
D015776	D007645
D016883	D007662|D048909|D003920
D006869	D007674
D006959	D007674
D007673	D007674
D007681	D007674
D009393	D007674
D009400	D007674
D009401	D007674
D010501	D007674
D014511	D007674
D051437	D007674
D052177	D007674
D059228	D007674
D012078	D007674|D001157
D003919	D007674|D010900
D014398	D007674|D014401
D001002	D007674|D014555
D016263	D007674|D015658
D017044	D007690
D004420	D007744
D015837	D007759
D018159	D007759
D015352	D007766
D005687	D007775
D007805	D007806
D013064	D007806
D003440	D007827
D008568	D007858
D000067559	D007859
D058923	D007869|D009135
D016523	D007871|D005534
D007877	D007876
D018229	D007889
D018231	D007889
D007898	D007896
D016773	D007896
D002386	D007905
D007906	D007905
D056005	D007918
D056006	D007918
D007951	D007938
D016583	D007938|D006800|D002418
D007943	D007938|D008232
D007945	D007938|D008232
D007952	D007938|D009101
D015458	D007945
D015463	D007945
D015448	D007945
D015470	D007951
D015479	D007951
D015464	D007951|D009196
D023981	D007951|D012509
D015477	D007951|D054437
D054429	D007951|D054437
D007970	D007960
D018921	D007960
D004802	D007960
D010585	D007960|D007153
D007964	D007960|D010335
D010381	D007960|D030342
D007955	D007964|D009196
D000380	D007970
D008231	D007970|D007153
D002613	D008047
D006950	D008052|D006949
D006952	D008052|D006951
D006953	D008052|D006951|D015228
D006954	D008052|D006951|D015228
D008064	D008052|D052439
D008563	D008055
D008074	D008055|D011506
D052496	D008060
D013106	D008064|D020140
D000274	D008068
D008077	D008074
D018208	D008080
D008584	D008088|D016920
D046290	D008100
D008105	D008103|D002780
D008104	D008103|D008108
D005234	D008107
D006505	D008107
D006975	D008107
D048550	D008107
D002780	D008107|D002779
D008113	D008107|D004067
D008103	D008107|D005355
D006530	D008107|D007674
D015211	D008107|D007674|D020739|D000015|D018901
D020065	D008107|D008171
D008109	D008107|D010272
D014386	D008107|D014376
D006504	D008107|D014652
D010382	D008107|D014652
D008100	D008107|D018784
D006527	D008107|D020271|D008664|D001480|D020739|D009069
D008108	D008107|D020751
D019896	D008107|D030342|D008171|D013352
D056486	D008107|D064420|D011041
D006519	D008108|D006505
D029593	D008133
D029597	D008133
D050030	D008133
D003074	D008171
D006976	D008171
D008173	D008171
D011649	D008171
D011654	D008171
D011658	D008171
D017563	D008171
D001261	D008171
D012128	D008171|D012120
D008175	D008171|D012142
D055370	D008171|D013898
D055732	D008172|D001228
D001759	D008172|D003881
D001229	D008172|D055732|D012130
D029424	D008173
D001249	D008173|D012130|D001982
D001991	D008173|D012141|D001982
D047868	D008175
D000077192	D008175|D000230
D001984	D008175|D001982
D008181	D008180|D005921
D020945	D008180|D020293|D008590
D018191	D008202
D000072281	D008206
D008199	D008206
D008200	D008206
D008205	D008206
D008209	D008206
D013158	D008206
