term_id	parent_id
HP_0002840	HP_0002733|HP_0012649
HP_0002779	HP_0002778
HP_0002104	HP_0002793
HP_0002793	HP_0002795
HP_0025095	HP_0002795
HP_0100247	HP_0002795
HP_0030875	HP_0002795|HP_0030163
HP_0002099	HP_0002795|HP_0100326
HP_0011297	HP_0002813
HP_0100257	HP_0002813
HP_0040069	HP_0002813|HP_0002814
HP_0045060	HP_0002813|HP_0009815
HP_0001760	HP_0002814
HP_0001155	HP_0002817
HP_0001454	HP_0002817
HP_0002973	HP_0002817
HP_0009142	HP_0002817
HP_0009810	HP_0002817|HP_0001367
HP_0040070	HP_0002817|HP_0002813
HP_0006496	HP_0002817|HP_0045060
HP_0002974	HP_0002818|HP_0002997|HP_0100238
HP_0003041	HP_0002818|HP_0003063|HP_0003938|HP_0100744
HP_0003366	HP_0002823
HP_0011370	HP_0002841|HP_0001581
HP_0006779	HP_0002859
HP_0006743	HP_0002859|HP_0002898
HP_0012056	HP_0002861|HP_0008069
HP_0002865	HP_0002890
HP_0002895	HP_0002890
HP_0006731	HP_0002890
HP_0011779	HP_0002890
HP_0009792	HP_0002898|HP_0100728
HP_0030998	HP_0002921
HP_0000836	HP_0002926
HP_0002725	HP_0002960
HP_0006747	HP_0003006
HP_0011804	HP_0003011
HP_0011805	HP_0003011
HP_0002155	HP_0003077
HP_0010979	HP_0003107
HP_0002913	HP_0003110
HP_0003614	HP_0003110
HP_0003641	HP_0003110
HP_0010934	HP_0003110
HP_0012461	HP_0003110
HP_0012614	HP_0003110
HP_0031980	HP_0003110
HP_0032943	HP_0003110
HP_0010929	HP_0003111
HP_0100529	HP_0003111
HP_0004339	HP_0003112
HP_0010899	HP_0003112
HP_0010902	HP_0003112
HP_0012111	HP_0003117
HP_0040214	HP_0003117
HP_0003077	HP_0003119
HP_0003107	HP_0003119
HP_0100360	HP_0003121
HP_0003179	HP_0003170
HP_0003715	HP_0003198
HP_0003150	HP_0003215
HP_0003777	HP_0003328
HP_0010734	HP_0003330
HP_0011849	HP_0003330
HP_0012062	HP_0003330
HP_0030313	HP_0003330|HP_0040166
HP_0002156	HP_0003355
HP_0003108	HP_0003355
HP_0003131	HP_0003355
HP_0003153	HP_0003355
HP_0003367	HP_0003366
HP_0002812	HP_0003367
HP_0004610	HP_0003416
HP_0046508	HP_0003468|HP_0003319
HP_0003768	HP_0003470
HP_0009025	HP_0003549
HP_0009124	HP_0003549
HP_0100536	HP_0003549
HP_0100658	HP_0003549
HP_0100685	HP_0003549
HP_0100790	HP_0003549
HP_3000050	HP_0003549|HP_0000924
HP_0001371	HP_0003549|HP_0011805|HP_0100261|HP_0011729
HP_0004818	HP_0003641
HP_0025471	HP_0003764
HP_0009997	HP_0004275|HP_0005918
HP_0005263	HP_0004295
HP_0001080	HP_0004297
HP_0001551	HP_0004298
HP_0010866	HP_0004298
HP_0100548	HP_0004298
HP_0000023	HP_0004299
HP_0001539	HP_0004299
HP_0001537	HP_0004299|HP_0001551
HP_0002072	HP_0004305
HP_0100584	HP_0004306|HP_0012649
HP_0001651	HP_0004307
HP_0001683	HP_0004307
HP_0011599	HP_0004307
HP_0001663	HP_0004308
HP_0001664	HP_0004308
HP_0004309	HP_0004308
HP_0001716	HP_0004309
HP_0002961	HP_0004313
HP_0004324	HP_0004323
HP_0001513	HP_0004324
HP_0007773	HP_0004327
HP_0000481	HP_0004328
HP_0000517	HP_0004328
HP_0007700	HP_0004328
HP_0001098	HP_0004329
HP_0004327	HP_0004329
HP_0040088	HP_0004332|HP_0011893
HP_0010901	HP_0004339|HP_0010899
HP_0004341	HP_0004340
HP_0040126	HP_0004341
HP_0004349	HP_0004348
HP_0011001	HP_0004348
HP_0002748	HP_0004349
HP_0002749	HP_0004349
HP_0003112	HP_0004354
HP_0010995	HP_0004354
HP_0001941	HP_0004360
HP_0032368	HP_0004360
HP_0003072	HP_0004363
HP_0002047	HP_0004370
HP_0012179	HP_0004373
HP_0010447	HP_0004378|HP_0100819
HP_0100633	HP_0004386|HP_0002031
HP_0002037	HP_0004386|HP_0002250
HP_0002592	HP_0004398|HP_0004295
HP_0002021	HP_0004400
HP_0000458	HP_0004408
HP_0005890	HP_0004437
HP_0008628	HP_0004452
HP_0031677	HP_0004756
HP_0005214	HP_0004796|HP_0002242
HP_0004414	HP_0004930
HP_0006548	HP_0004930|HP_0100026
HP_0007029	HP_0004944
HP_0005191	HP_0004976
HP_0010767	HP_0005107
HP_0001692	HP_0005115
HP_0010774	HP_0005120
HP_0011535	HP_0005120|HP_0011534
HP_0011709	HP_0005150
HP_0100769	HP_0005262
HP_0001384	HP_0005262|HP_0003272|HP_0100491
HP_0005231	HP_0005263
HP_0200008	HP_0005266
HP_0009934	HP_0005288
HP_0002619	HP_0005293
HP_0100546	HP_0005344|HP_0100545
HP_0010701	HP_0005368|HP_0005372
HP_0004430	HP_0005387
HP_0002740	HP_0005420
HP_0005534	HP_0005547
HP_0012145	HP_0005561
HP_0002778	HP_0005607
HP_0025426	HP_0005607
HP_0000891	HP_0005815
HP_0000695	HP_0006288
HP_0006288	HP_0006292
HP_0000679	HP_0006479|HP_0011071|HP_0006486
HP_0006486	HP_0006482
HP_0009812	HP_0006496|HP_0009827
HP_0011946	HP_0006530
HP_0001397	HP_0006561
HP_0030882	HP_0006704
HP_0001633	HP_0006705
HP_0001702	HP_0006705
HP_0006557	HP_0006706
HP_0002672	HP_0006749
HP_0031025	HP_0006753
HP_0002323	HP_0007364
HP_0002044	HP_0007378
HP_0006749	HP_0007378
HP_0030406	HP_0007378
HP_0100833	HP_0007378
HP_0010786	HP_0007379
HP_0000966	HP_0007550
HP_0000646	HP_0007663
HP_0000616	HP_0007686
HP_0000659	HP_0007700
HP_0001087	HP_0007700|HP_0000501
HP_0007964	HP_0007773
HP_0000647	HP_0007957
HP_0007730	HP_0008034
HP_0200064	HP_0008034
HP_0012841	HP_0008046
HP_0000630	HP_0008046|HP_3000036|HP_0011004
HP_0025337	HP_0008047
HP_0008046	HP_0008047|HP_0000479
HP_0008054	HP_0008047|HP_0000502
HP_0200007	HP_0008050
HP_0000568	HP_0008056|HP_0100887
HP_0007431	HP_0008064
HP_0001057	HP_0008065
HP_0002671	HP_0008069
HP_0025127	HP_0008069
HP_0025432	HP_0008069
HP_0031018	HP_0008069
HP_0100726	HP_0008069
HP_0012197	HP_0008261
HP_0004905	HP_0008372
HP_0100000	HP_0008373
HP_0000135	HP_0008373|HP_0000080
HP_0004452	HP_0008609
HP_0009797	HP_0008609|HP_0100799
HP_0000362	HP_0008628
HP_0012227	HP_0008661
HP_0000798	HP_0008669
HP_0000089	HP_0008678
HP_0000104	HP_0008678
HP_0008711	HP_0008775
HP_0000024	HP_0008775|HP_0012649
HP_0009126	HP_0009025|HP_0009124
HP_0000765	HP_0009121
HP_0000925	HP_0009121
HP_0009144	HP_0009121
HP_0000929	HP_0009121|HP_0000234
HP_0009125	HP_0009124
HP_0009059	HP_0009125
HP_0009064	HP_0009125
HP_0100695	HP_0009126
HP_0004275	HP_0009142|HP_0001155
HP_0004944	HP_0009145|HP_0002617
HP_0005679	HP_0009473
HP_0002862	HP_0009725
HP_0005584	HP_0009726
HP_0009730	HP_0009728
HP_0009729	HP_0009730|HP_0100544
HP_0012174	HP_0009733
HP_0030736	HP_0009792|HP_0005107
HP_0100616	HP_0009792|HP_0010788
HP_0030767	HP_0009792|HP_0100649
HP_0009811	HP_0009810
HP_0100238	HP_0009810|HP_0100240
HP_0100744	HP_0009811
HP_0003938	HP_0009811|HP_0100238
HP_0009827	HP_0009815
HP_0003057	HP_0009827
HP_0009818	HP_0009827|HP_0006493
HP_0000349	HP_0009890
HP_0000703	HP_0010299|HP_3000050
HP_0002414	HP_0010301
HP_0001629	HP_0010438
HP_0100259	HP_0010442
HP_0001161	HP_0010442|HP_0009997
HP_0010479	HP_0010478
HP_0012618	HP_0010478
HP_0000870	HP_0010514
HP_0010525	HP_0010524
HP_0010528	HP_0010524
HP_0030222	HP_0010524
HP_0010527	HP_0010524|HP_0011730
HP_0002870	HP_0010535
HP_0030426	HP_0010614
HP_0010762	HP_0010622
HP_0011846	HP_0010622
HP_0011847	HP_0010622
HP_0030432	HP_0010622
HP_0100246	HP_0010622
HP_0002669	HP_0010622|HP_0100242
HP_0006765	HP_0010622|HP_0100242
HP_0002435	HP_0010651|HP_0002414
HP_0002650	HP_0010674
HP_0004313	HP_0010701
HP_0010702	HP_0010701
HP_0031047	HP_0010702
HP_0002224	HP_0010719
HP_0011361	HP_0010720
HP_0001114	HP_0010732|HP_0000991
HP_0010736	HP_0010734
HP_0002514	HP_0010766|HP_0002060
HP_0002787	HP_0010766|HP_0002778
HP_0011915	HP_0010766|HP_0030680
HP_0010769	HP_0010767
HP_0011566	HP_0010774
HP_0000131	HP_0010784
HP_0100728	HP_0010785
HP_0009725	HP_0010786
HP_0009726	HP_0010786|HP_0000077
HP_0010785	HP_0010787
HP_0033019	HP_0010787
HP_0033020	HP_0010787
HP_0030694	HP_0010799
HP_0012620	HP_0010866|HP_0000119
HP_0004299	HP_0010866|HP_0100790
HP_0100323	HP_0010885
HP_0010908	HP_0010899
HP_0003235	HP_0010901
HP_0010907	HP_0010902
HP_0003260	HP_0010907
HP_0002161	HP_0010908
HP_0100018	HP_0010920
HP_0004363	HP_0010927
HP_0010927	HP_0010929
HP_0010930	HP_0010929
HP_0011042	HP_0010930
HP_0000069	HP_0010935
HP_0000077	HP_0010935
HP_0000014	HP_0010936
HP_0001931	HP_0010972
HP_0001935	HP_0010972
HP_0001972	HP_0010972
HP_0001911	HP_0010974
HP_0002721	HP_0010978
HP_0002960	HP_0010978
HP_0005368	HP_0010978
HP_0012647	HP_0010978
HP_0032101	HP_0010978
HP_0100326	HP_0010978
HP_0010980	HP_0010979
HP_0010981	HP_0010979
HP_0001881	HP_0010987|HP_0001871
HP_0002134	HP_0010993
HP_0010739	HP_0011001
HP_0011002	HP_0011001
HP_0002634	HP_0011004
HP_0005344	HP_0011004
HP_0006704	HP_0011004
HP_0012089	HP_0011004
HP_0100545	HP_0011004
HP_0009145	HP_0011004|HP_0100659
HP_0000855	HP_0011014
HP_0001952	HP_0011014
HP_0011015	HP_0011014
HP_0001943	HP_0011015
HP_0031409	HP_0011017|HP_0010978
HP_0012719	HP_0011024|HP_0025032
HP_0001658	HP_0011025
HP_0011028	HP_0011025
HP_0030956	HP_0011025
HP_0030972	HP_0011025
HP_0031653	HP_0011025
HP_0002170	HP_0011029|HP_0100659
HP_0000969	HP_0011032
HP_0031263	HP_0011035
HP_0002900	HP_0011042
HP_0006479	HP_0011061
HP_0010299	HP_0011061
HP_0011071	HP_0011070
HP_0011070	HP_0011077|HP_0006482
HP_0001000	HP_0011121
HP_0001072	HP_0011121
HP_0011354	HP_0011121
HP_0011355	HP_0011121
HP_0011356	HP_0011121
HP_0030764	HP_0011121
HP_0011123	HP_0011122|HP_0012649
HP_0000964	HP_0011123
HP_0000988	HP_0011123
HP_0001055	HP_0011123
HP_0001061	HP_0011123
HP_0001581	HP_0011123
HP_0001595	HP_0011138
HP_0001597	HP_0011138
HP_0001009	HP_0011276
HP_0001025	HP_0011276
HP_0100665	HP_0011276|HP_0000969
HP_0001933	HP_0011276|HP_0001892
HP_0011283	HP_0011282
HP_0001317	HP_0011283
HP_0001159	HP_0011297
HP_0004099	HP_0011297
HP_0010442	HP_0011297
