term_id	parent_id
MONDO_0000845	MONDO_0000833
MONDO_0000849	MONDO_0002254
MONDO_0000858	MONDO_0003409
MONDO_0000859	MONDO_0008449
MONDO_0000863	MONDO_0005336
MONDO_0000865	MONDO_0019952
MONDO_0000866	MONDO_0005336|MONDO_0005290
MONDO_0000870	MONDO_0004355|MONDO_0004967|MONDO_0003659|MONDO_0017814
MONDO_0000871	MONDO_0004403|MONDO_0000870|MONDO_0004963
MONDO_0000872	MONDO_0000870|MONDO_0020511
MONDO_0000873	MONDO_0003538|MONDO_0018908
MONDO_0000874	MONDO_0004403|MONDO_0000873|MONDO_0003659|MONDO_0017814
MONDO_0000875	MONDO_0007896
MONDO_0000878	MONDO_0002708|MONDO_0020950|MONDO_0016047|MONDO_0005132
MONDO_0000879	MONDO_0002026|MONDO_0000254|MONDO_0024294
MONDO_0000881	MONDO_0044881
MONDO_0000882	MONDO_0000881
MONDO_0000883	MONDO_0000881
MONDO_0000884	MONDO_0000881
MONDO_0000888	MONDO_0004335|MONDO_0020579
MONDO_0000889	MONDO_0006926|MONDO_0006670
MONDO_0000890	MONDO_0021674|MONDO_0021670|MONDO_0000839
MONDO_0000891	MONDO_0006210
MONDO_0000892	MONDO_0002271
MONDO_0000893	MONDO_0004991
MONDO_0000894	MONDO_0004991|MONDO_0024338|MONDO_0027772
MONDO_0000895	MONDO_0004991
MONDO_0000898	MONDO_0006500
MONDO_0000901	MONDO_0018905
MONDO_0000902	MONDO_0024257|MONDO_0016131|MONDO_0017122
MONDO_0000903	MONDO_0017651|MONDO_0018329
MONDO_0000904	MONDO_0015572
MONDO_0000908	MONDO_0016342
MONDO_0000909	MONDO_0019524
MONDO_0000910	MONDO_0019200|MONDO_0020605
MONDO_0000911	MONDO_0015470
MONDO_0000912	MONDO_0019588
MONDO_0000913	MONDO_0019350
MONDO_0000914	MONDO_0007432
MONDO_0000916	MONDO_0043424|MONDO_0000888|MONDO_0002269
MONDO_0000918	MONDO_0000931|MONDO_0020579
MONDO_0000919	MONDO_0021321|MONDO_0000921|MONDO_0000920
MONDO_0000920	MONDO_0000956|MONDO_0021375
MONDO_0000921	MONDO_0006709|MONDO_0021375
MONDO_0000922	MONDO_0002263|MONDO_0044965|MONDO_0021166
MONDO_0000923	MONDO_0004849
MONDO_0000924	MONDO_0004849
MONDO_0000925	MONDO_0004849
MONDO_0000926	MONDO_0005328
MONDO_0000927	MONDO_0004944
MONDO_0000928	MONDO_0021313|MONDO_0005012|MONDO_0006325
MONDO_0000929	MONDO_0005012
MONDO_0000930	MONDO_0005012
MONDO_0000931	MONDO_0002654
MONDO_0000933	MONDO_0021071
MONDO_0000934	MONDO_0002354|MONDO_0001572
MONDO_0000935	MONDO_0001825|MONDO_0002354
MONDO_0000936	MONDO_0041825|MONDO_0007000
MONDO_0000937	MONDO_0007000|MONDO_0020067
MONDO_0000938	MONDO_0001572|MONDO_0021449
MONDO_0000939	MONDO_0024619|MONDO_0005227
MONDO_0000940	MONDO_0002428
MONDO_0000941	MONDO_0003382|MONDO_0004884
MONDO_0000942	MONDO_0002051|MONDO_0005328
MONDO_0000943	MONDO_0015486
MONDO_0000944	MONDO_0011057|MONDO_0020673
MONDO_0000945	MONDO_0020674|MONDO_0004634
MONDO_0000946	MONDO_0000947|MONDO_0021723
MONDO_0000947	MONDO_0000595|MONDO_0005084
MONDO_0000948	MONDO_0006733
MONDO_0000949	MONDO_0006170
MONDO_0000950	MONDO_0005328
MONDO_0000951	MONDO_0004021|MONDO_0002586
MONDO_0000952	MONDO_0024311
MONDO_0000953	MONDO_0002129|MONDO_0044967
MONDO_0000954	MONDO_0000955|MONDO_0021082
MONDO_0000955	MONDO_0000956|MONDO_0006801
MONDO_0000956	MONDO_0005814|MONDO_0004251
MONDO_0000957	MONDO_0001854
MONDO_0000958	MONDO_0006879|MONDO_0003579|MONDO_0002122
MONDO_0000959	MONDO_0024633|MONDO_0006846
MONDO_0000960	MONDO_0005294
MONDO_0000961	MONDO_0005106|MONDO_0002807|MONDO_0000382|MONDO_0044335|MONDO_0000634
MONDO_0000962	MONDO_0005106|MONDO_0020664
MONDO_0000963	MONDO_0005106|MONDO_0021459
MONDO_0000964	MONDO_0005106|MONDO_0021440
MONDO_0000965	MONDO_0005106|MONDO_0004721|MONDO_0000627
MONDO_0000966	MONDO_0005106
MONDO_0000967	MONDO_0005106
MONDO_0000968	MONDO_0005106|MONDO_0002513
MONDO_0000969	MONDO_0005106|MONDO_0021457
